accountCode,Order No.,Date,Crate Code,Item Code,Item Name,Item Type,Item Quantity,Loaded Quantity,Unloaded Quantity,Amount To Be Collected,Status
Cust_7584,=("ord_169692601856_test"),"12, Jun 2019 11:25 PM",AikDlbejEvVXZZ4,6193806,Item Name - 1 - 656,Item Type - 1 - 656,7.0,0.0,0.0,21.0,PACKED
Cust_7584,=("ord_169692601856_test"),"12, Jun 2019 11:25 PM",AikDlbejEvVXZZ4,3875168,Item Name - 2 - 366,Item Type - 2 - 366,6.0,0.0,0.0,18.0,PACKED
Cust_7584,=("ord_169692601856_test"),"12, Jun 2019 11:25 PM",ZNlrtOJ317SQvin,9970572,Item Name - 1 - 609,Item Type - 1 - 609,1.0,0.0,0.0,5.0,PACKED
Cust_7584,=("ord_169692601856_test"),"12, Jun 2019 11:25 PM",ZNlrtOJ317SQvin,9973678,Item Name - 2 - 236,Item Type - 2 - 236,1.0,0.0,0.0,1.0,PACKED
Cust_2592,=("ord_752350130458_test"),"12, Jun 2019 10:46 PM",NZUTlBD5pnvcu13,6785703,Item Name - 1 - 892,Item Type - 1 - 892,6.0,0.0,0.0,6.0,PACKED
Cust_2592,=("ord_752350130458_test"),"12, Jun 2019 10:46 PM",NZUTlBD5pnvcu13,7689713,Item Name - 2 - 927,Item Type - 2 - 927,2.0,0.0,0.0,12.0,PACKED
Cust_2592,=("ord_752350130458_test"),"12, Jun 2019 10:46 PM",RRKNv0z9uI7ladb,5776314,Item Name - 1 - 098,Item Type - 1 - 098,0.0,0.0,0.0,0.0,PACKED
Cust_2592,=("ord_752350130458_test"),"12, Jun 2019 10:46 PM",RRKNv0z9uI7ladb,9239255,Item Name - 2 - 294,Item Type - 2 - 294,4.0,0.0,0.0,12.0,PACKED
Cust_8584,=("ord_601162646433_test"),"12, Jun 2019 10:44 PM",bFVy7InVEtzb5Fj,7891687,Item Name - 1 - 212,Item Type - 1 - 212,6.0,0.0,0.0,0.0,PACKED
Cust_8584,=("ord_601162646433_test"),"12, Jun 2019 10:44 PM",bFVy7InVEtzb5Fj,1386902,Item Name - 2 - 489,Item Type - 2 - 489,4.0,0.0,0.0,28.0,PACKED
Cust_8584,=("ord_601162646433_test"),"12, Jun 2019 10:44 PM",4VtoDt7PpeNL4Nu,3160333,Item Name - 1 - 442,Item Type - 1 - 442,6.0,0.0,0.0,12.0,PACKED
Cust_8584,=("ord_601162646433_test"),"12, Jun 2019 10:44 PM",4VtoDt7PpeNL4Nu,6236452,Item Name - 2 - 713,Item Type - 2 - 713,4.0,0.0,0.0,12.0,PACKED
Cust_2680,=("ord_837408126210_test"),"12, Jun 2019 10:42 PM",P4rWEIO0HPmqRGM,0597724,Item Name - 1 - 590,Item Type - 1 - 590,0.0,0.0,0.0,0.0,PACKED
Cust_2680,=("ord_837408126210_test"),"12, Jun 2019 10:42 PM",P4rWEIO0HPmqRGM,7562012,Item Name - 2 - 593,Item Type - 2 - 593,3.0,0.0,0.0,9.0,PACKED
Cust_2680,=("ord_837408126210_test"),"12, Jun 2019 10:42 PM",3qblEUUKsceVwSf,3237769,Item Name - 1 - 233,Item Type - 1 - 233,4.0,0.0,0.0,20.0,PACKED
Cust_2680,=("ord_837408126210_test"),"12, Jun 2019 10:42 PM",3qblEUUKsceVwSf,0110859,Item Name - 2 - 395,Item Type - 2 - 395,1.0,0.0,0.0,0.0,PACKED
Cust_6534,=("ord_516480970074_test"),"12, Jun 2019 10:41 PM",U2FrpyKkhjDPJwJ,2238958,Item Name - 1 - 404,Item Type - 1 - 404,7.0,7.0,7.0,21.0,UNLOADED
Cust_6534,=("ord_516480970074_test"),"12, Jun 2019 10:41 PM",U2FrpyKkhjDPJwJ,3616752,Item Name - 2 - 808,Item Type - 2 - 808,3.0,3.0,3.0,9.0,UNLOADED
Cust_6534,=("ord_516480970074_test"),"12, Jun 2019 10:41 PM",3p8cQoRV2AGYXqA,2343789,Item Name - 1 - 912,Item Type - 1 - 912,7.0,7.0,7.0,56.0,UNLOADED
Cust_6534,=("ord_516480970074_test"),"12, Jun 2019 10:41 PM",3p8cQoRV2AGYXqA,2921159,Item Name - 2 - 214,Item Type - 2 - 214,1.0,1.0,1.0,3.0,UNLOADED
Cust_6736,=("ord_396234635379_test"),"12, Jun 2019 10:37 PM",4mVHToglZ4lDPZ8,6483430,Item Name - 1 - 261,Item Type - 1 - 261,2.0,0.0,0.0,4.0,PACKED
Cust_6736,=("ord_396234635379_test"),"12, Jun 2019 10:37 PM",4mVHToglZ4lDPZ8,8452950,Item Name - 2 - 127,Item Type - 2 - 127,3.0,0.0,0.0,6.0,PACKED
Cust_6736,=("ord_396234635379_test"),"12, Jun 2019 10:37 PM",Ax7IeMhzqidSjJP,5090536,Item Name - 1 - 029,Item Type - 1 - 029,1.0,0.0,0.0,6.0,PACKED
Cust_6736,=("ord_396234635379_test"),"12, Jun 2019 10:37 PM",Ax7IeMhzqidSjJP,4796276,Item Name - 2 - 233,Item Type - 2 - 233,7.0,0.0,0.0,7.0,PACKED
Cust_8683,=("Ord_2227865_test"),"12, Jun 2019 10:36 PM",CR03413,IT043,Chicken Soup 2X200gm,soup,1.0,0.0,0.0,500.0,PACKED
Cust_1934,=("Ord_1179815_test"),"12, Jun 2019 10:33 PM",CR03413,IT043,Chicken Soup 2X200gm,soup,1.0,0.0,0.0,500.0,PACKED
Cust_7044,=("Ord_0073048_test"),"12, Jun 2019 10:31 PM",CR03413,IT043,Chicken Soup 2X200gm,soup,1.0,0.0,0.0,500.0,PACKED
Cust_2060,=("Ord_6343284_test"),"07, Jun 2019 08:17 PM",CR03413,IT043,Chicken Soup 2X200gm,soup,1.0,1.0,1.0,500.0,UNLOADED
﻿Cust_9140,=("Ord_6195970_test"),"07, Jun 2019 07:23 PM",CR03413,IT043,Chicken Soup 2X200gm,soup,1.0,1.0,0.0,500.0,LOADED
